movie,title,genres,year,Rating,RottenTomato
2189,I Married A Strange Person!,Animation|Comedy|Fantasy|Sci-Fi,1996,4,73
2191,"Merry War, A",Comedy,1996,9,82
2197,Firelight,Drama,1996,8,89
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997,1,90
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1996,1,81
2325,Orgazmo,Comedy,1997,4,56
2388,Steam: The Turkish Bath (Hamam),Drama|Romance,1996,7,52
2437,Wilde,Drama,1997,7,98
2439,Affliction,Drama,1997,7,61
2493,"Harmonists, The",Drama,1997,2,90
2562,Bandits,Drama,1997,5,91
2577,Metroland,Comedy|Drama,1997,8,97
2594,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi|Thriller,1997,10,78
2618,"Castle, The",Comedy,1997,2,94
2693,Trekkies,Documentary,1997,10,58
2697,My Son the Fanatic,Comedy|Drama|Romance,1997,6,58
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo)",Documentary,1996,10,55
2793,"American Werewolf in Paris, An",Comedy|Horror|Romance|Thriller,1997,7,89
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,1996,3,95
2810,Perfect Blue,Animation|Horror|Mystery|Thriller,1996,8,89
2962,Fever Pitch,Comedy|Romance,1996,4,50
3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,1997,5,51
3064,Poison Ivy: New Seduction,Drama|Thriller,1996,5,86
3474,Retroactive,Sci-Fi|Thriller,1997,7,81
3518,"End of Violence, The",Drama|Thriller,1996,10,89
3575,Defying Gravity,Drama,1997,5,58
3620,"Myth of Fingerprints, The",Comedy|Drama,1996,7,79
4208,Unmade Beds,Documentary,1997,5,83
4217,4 Little Girls,Documentary,1997,9,99
4459,Alaska: Spirit of the Wild,Documentary|IMAX,1996,5,50
4645,Cure,Crime|Horror|Thriller,1997,2,88
4698,Orphans,Comedy|Drama,1997,5,56
4861,Mission to Mir,Documentary|IMAX,1997,7,53
5059,Little Dieter Needs to Fly,Documentary,1997,9,88
5229,I Think I Do,Comedy,1997,1,92
5662,"Wrong Guy, The",Comedy|Romance|Thriller,1996,9,55
5828,Blackrock,Drama|Thriller,1997,2,73
5888,Brother (Brat),Crime|Drama,1997,1,74
6425,"6th Man, The (Sixth Man, The)",Comedy,1997,5,89
6464,Good Burger,Children|Comedy,1996,1,50
6975,Funny Games,Drama|Horror|Thriller,1997,2,57
7048,Nothing to Lose,Action|Adventure|Comedy|Crime,1996,5,52
7627,Just Write,Comedy,1996,2,59
26974,Gummo,Drama,1996,1,76
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",Action|Animation|Drama|Fantasy|Sci-Fi,1996,10,68
32460,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama,1997,7,66
63239,Cinderella,Children|Fantasy|Musical|Romance,1996,4,85
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action|Animation|Mystery|Sci-Fi,1997,3,97
77846,12 Angry Men,Crime|Drama,1996,9,56
95654,Geri's Game,Animation|Children,1997,6,61
95740,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure",Children|Musical|Mystery,1997,4,92
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Action|Adventure|Animation,1996,7,80
140743,The Man I Love,Drama,1996,1,85
1598,Desperate Measures,Crime|Drama|Thriller,1998,4,58
1655,Phantoms,Drama|Horror|Thriller,1998,7,98
1680,Sliding Doors,Drama|Romance,1997,9,84
1682,"Truman Show, The",Comedy|Drama|Sci-Fi,1997,6,77
1727,"Horse Whisperer, The",Drama|Romance,1998,6,67
1732,"Big Lebowski, The",Comedy|Crime,1998,3,93
1735,Great Expectations,Drama|Romance,1998,4,86
1739,3 Ninjas: High Noon On Mega Mountain,Action|Children|Comedy,1997,9,96
1744,Firestorm,Action|Adventure|Thriller,1998,3,58
1746,Senseless,Comedy,1998,7,84
1748,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,1998,7,92
1752,Hard Rain,Action|Crime|Thriller,1997,1,56
1753,Half Baked,Comedy,1997,8,67
1754,Fallen,Crime|Drama|Fantasy|Thriller,1998,8,53
1756,"Prophecy II, The",Horror,1997,7,71
1762,Deep Rising,Action|Horror|Sci-Fi,1997,2,81
1767,Music From Another Room,Drama|Romance,1997,6,57
1769,"Replacement Killers, The",Action|Crime|Thriller,1997,8,50
1772,Blues Brothers 2000,Action|Comedy|Musical,1998,2,66
1777,"Wedding Singer, The",Comedy|Romance,1997,8,50
1779,Sphere,Sci-Fi|Thriller,1997,4,93
1783,Palmetto,Crime|Drama|Mystery|Romance|Thriller,1997,9,60
1791,Twilight,Crime|Drama|Thriller,1998,10,93
1792,U.S. Marshals,Action|Crime|Thriller,1998,9,61
1796,In God's Hands,Action|Drama,1997,3,65
1797,Everest,Documentary|IMAX,1997,6,56
1798,Hush,Thriller,1998,7,89
1801,"Man in the Iron Mask, The",Action|Adventure|Drama,1998,9,52
1804,"Newton Boys, The",Crime|Drama,1997,7,88
1805,Wild Things,Crime|Drama|Mystery|Thriller,1998,2,59
1806,Paulie,Adventure|Children|Comedy,1998,9,74
1807,"Cool, Dry Place, A",Drama,1998,5,91
1810,Primary Colors,Comedy|Drama,1998,2,88
1812,Wide Awake,Children|Comedy|Drama,1998,6,88
1821,"Object of My Affection, The",Comedy|Romance,1997,10,68
1822,Meet the Deedles,Children|Comedy,1998,3,78
1824,Homegrown,Comedy|Thriller,1997,9,88
1826,Barney's Great Adventure,Adventure|Children,1997,8,77
1831,Lost in Space,Action|Adventure|Sci-Fi,1997,2,63
1833,Mercury Rising,Action|Drama|Thriller,1997,8,97
1835,City of Angels,Drama|Fantasy|Romance,1998,1,71
1836,"Last Days of Disco, The",Comedy|Drama,1997,3,52
1837,"Odd Couple II, The",Comedy,1998,3,52
1839,My Giant,Comedy,1998,3,99
1840,He Got Game,Drama,1998,1,74
1841,"Gingerbread Man, The",Drama|Thriller,1997,1,52
1845,Zero Effect,Comedy|Mystery|Thriller,1998,5,53
1852,Love Walked In,Drama|Thriller,1997,1,87
1854,Kissing a Fool,Comedy|Romance,1997,5,61
1855,Krippendorf's Tribe,Comedy,1997,1,89
1856,Kurt & Courtney,Documentary,1998,1,56
1862,Species II,Horror|Sci-Fi,1998,3,71
1863,Major League: Back to the Minors,Comedy,1997,6,61
1864,Sour Grapes,Comedy,1998,6,68
1866,"Big Hit, The",Action|Comedy|Crime,1998,4,94
1870,"Dancer, Texas Pop. 81",Comedy|Drama,1997,9,88
1873,"Misérables, Les",Crime|Drama|Romance|War,1997,6,95
1876,Deep Impact,Drama|Sci-Fi|Thriller,1997,10,89
1878,Woo,Comedy|Romance,1998,2,83
1881,Quest for Camelot,Adventure|Animation|Children|Fantasy|Musical,1997,7,62
1882,Godzilla,Action|Sci-Fi|Thriller,1998,2,60
1883,Bulworth,Comedy|Drama|Romance,1997,7,52
1884,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,1998,4,82
1885,"Opposite of Sex, The",Comedy|Drama|Romance,1998,3,92
1886,I Got the Hook Up,Comedy,1997,9,98
1887,Almost Heroes,Adventure|Comedy|Western,1997,6,86
1888,Hope Floats,Comedy|Drama|Romance,1998,6,51
1892,"Perfect Murder, A",Thriller,1998,4,76
1894,Six Days Seven Nights,Adventure|Comedy|Romance,1997,1,74
1895,Can't Hardly Wait,Comedy|Drama|Romance,1998,1,96
1896,Cousin Bette,Comedy,1998,2,63
1897,High Art,Drama|Romance,1998,2,71
1907,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1997,4,52
1909,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,1997,4,68
1911,Dr. Dolittle,Comedy,1997,10,53
1912,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,1997,9,96
1914,Smoke Signals,Comedy|Drama,1997,10,82
1916,Buffalo '66 (a.k.a. Buffalo 66),Drama|Romance,1997,10,55
1917,Armageddon,Action|Romance|Sci-Fi|Thriller,1998,8,85
1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,1998,3,71
1919,Madeline,Children|Comedy,1998,7,96
1920,Small Soldiers,Animation|Children|Fantasy|War,1997,4,57
1921,Pi,Drama|Sci-Fi|Thriller,1997,6,96
1922,Whatever,Drama,1997,6,82
1923,There's Something About Mary,Comedy|Romance,1998,7,100
2006,"Mask of Zorro, The",Action|Comedy|Romance,1998,4,89
2007,Polish Wedding,Comedy,1998,8,66
2026,Disturbing Behavior,Horror|Thriller,1998,1,72
2027,Jane Austen's Mafia!,Comedy|Crime,1998,10,52
2028,Saving Private Ryan,Action|Drama|War,1997,6,82
2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998,1,86
2059,"Parent Trap, The",Children|Comedy|Romance,1997,5,99
2060,BASEketball,Comedy,1997,1,89
2062,"Governess, The",Drama|Romance,1998,4,60
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1997,1,100
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998,6,96
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998,2,78
2128,Safe Men,Comedy,1997,3,95
2152,Air Bud: Golden Receiver,Children|Comedy,1998,4,82
2153,"Avengers, The",Action|Adventure,1998,5,89
2154,How Stella Got Her Groove Back,Drama|Romance,1998,9,78
2155,"Slums of Beverly Hills, The",Comedy|Drama,1998,3,71
2165,Your Friends and Neighbors,Comedy|Drama,1997,4,55
2166,Return to Paradise,Crime|Drama|Romance|Thriller,1997,9,54
2167,Blade,Action|Horror|Thriller,1997,9,66
2168,Dance with Me,Drama|Romance,1998,4,90
2169,Dead Man on Campus,Comedy,1997,3,72
2170,Wrongfully Accused,Action|Comedy,1998,1,99
2171,Next Stop Wonderland,Comedy|Drama|Romance,1998,5,66
2188,54,Drama,1998,4,65
2190,Why Do Fools Fall In Love?,Drama,1997,2,71
2195,Dirty Work,Comedy,1997,9,77
2231,Rounders,Drama,1998,8,89
2236,Simon Birch,Drama,1997,4,91
2237,Without Limits,Drama,1997,2,51
2271,Permanent Midnight,Drama,1997,7,54
2272,One True Thing,Drama,1998,8,54
2273,Rush Hour,Action|Comedy|Crime|Thriller,1997,5,53
2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998,5,90
2276,"Soldier's Daughter Never Cries, A",Drama,1998,6,98
2278,Ronin,Action|Crime|Thriller,1997,4,64
2279,Urban Legend,Horror|Thriller,1998,1,65
2280,Clay Pigeons,Crime,1997,9,70
2282,Pecker,Comedy|Drama,1997,6,53
2292,Overnight Delivery,Comedy|Romance,1997,3,99
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1997,5,81
2295,"Impostors, The",Comedy,1997,6,69
2296,"Night at the Roxbury, A",Comedy,1998,8,68
2297,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998,4,85
2304,Love Is the Devil,Drama,1997,1,62
2305,Slam,Drama,1997,1,92
2306,Holy Man,Comedy,1998,3,63
2307,One Tough Cop,Action|Crime,1997,3,69
2310,"Mighty, The",Drama,1997,1,72
2314,Beloved,Drama,1997,8,76
2315,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1997,9,91
2316,Practical Magic,Drama|Fantasy|Mystery|Romance,1998,5,60
2318,Happiness,Comedy|Drama,1997,9,97
2320,Apt Pupil,Drama|Thriller,1997,9,80
2321,Pleasantville,Comedy|Drama|Fantasy,1997,5,87
2322,Soldier,Action|Sci-Fi|War,1998,2,72
2323,"Cruise, The",Documentary,1998,7,60
2328,Vampires,Horror|Western,1998,5,74
2329,American History X,Crime|Drama,1998,6,57
2331,Living Out Loud,Comedy|Drama|Romance,1997,2,97
2333,Gods and Monsters,Drama,1998,8,64
2334,"Siege, The",Action|Thriller,1998,10,77
2335,"Waterboy, The",Comedy,1998,6,74
2336,Elizabeth,Drama,1997,2,52
2337,Velvet Goldmine,Drama,1998,1,65
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1997,4,77
2339,I'll Be Home For Christmas,Comedy|Romance,1997,1,73
2340,Meet Joe Black,Romance,1997,1,54
2353,Enemy of the State,Action|Thriller,1997,3,73
2354,"Rugrats Movie, The",Animation|Children|Comedy,1997,6,90
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998,6,93
2356,Celebrity,Comedy,1998,10,92
2357,Central Station (Central do Brasil),Drama,1997,8,52
2359,Waking Ned Devine (a.k.a. Waking Ned),Comedy,1998,7,53
2360,"Celebration, The (Festen)",Drama,1997,4,84
2384,Babe: Pig in the City,Adventure|Children|Drama,1998,3,52
2385,Home Fries,Comedy|Romance,1998,3,91
2386,Jerry Springer: Ringmaster,Comedy|Drama,1997,5,72
2387,Very Bad Things,Comedy|Crime,1997,5,57
2389,Psycho,Crime|Horror|Thriller,1998,5,67
2390,Little Voice,Comedy,1998,6,90
2391,"Simple Plan, A",Crime|Drama|Thriller,1998,7,86
2392,Jack Frost,Children|Comedy|Drama,1998,6,80
2393,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1997,2,75
2394,"Prince of Egypt, The",Animation|Musical,1997,2,67
2395,Rushmore,Comedy|Drama,1998,4,71
2396,Shakespeare in Love,Comedy|Drama|Romance,1997,8,98
2424,You've Got Mail,Comedy|Romance,1998,1,83
2425,"General, The",Crime,1998,6,77
2427,"Thin Red Line, The",Action|Drama|War,1998,3,82
2428,"Faculty, The",Horror|Sci-Fi,1997,1,99
2429,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller,1998,5,67
2431,Patch Adams,Comedy|Drama,1998,10,63
2432,Stepmom,Drama,1997,5,65
2433,"Civil Action, A",Drama,1998,9,61
2434,Down in the Delta,Drama,1997,6,82
2435,Hurlyburly,Drama,1997,4,89
2438,Outside Ozona,Comedy|Drama|Thriller,1998,7,91
2440,Another Day in Paradise,Drama,1998,6,91
2441,"Hi-Lo Country, The",Drama|Romance|Western,1997,5,100
2442,Hilary and Jackie,Drama,1998,9,81
2443,Playing by Heart,Drama|Romance,1997,9,64
2481,My Name Is Joe,Drama|Romance,1998,1,67
2482,Still Crazy,Comedy|Romance,1998,1,84
2486,"24 Hour Woman, The",Comedy|Drama,1997,6,85
2487,"Blood, Guts, Bullets and Octane",Action|Comedy,1998,8,66
2492,20 Dates,Comedy|Romance,1998,5,93
2494,"Last Days, The",Documentary,1998,7,56
2499,God Said 'Ha!',Comedy,1998,6,52
2542,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998,9,84
2545,Relax... It's Just Sex,Comedy,1997,3,70
2557,I Stand Alone (Seul contre tous),Drama|Thriller,1998,7,62
2563,Dangerous Beauty,Drama,1997,8,89
2569,Among Giants,Comedy|Drama|Romance,1998,8,65
2573,Tango,Drama|Musical,1998,1,99
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,1997,6,76
2579,Following,Crime|Mystery|Thriller,1998,1,63
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998,5,51
2590,Hideous Kinky,Drama,1998,10,95
2596,SLC Punk!,Comedy|Drama,1998,3,84
2607,Get Real,Drama|Romance,1997,8,92
2620,This Is My Father,Drama|Romance,1998,5,59
2621,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama,1998,1,79
2624,After Life (Wandafuru raifu),Drama|Fantasy,1998,9,72
2626,Edge of Seventeen,Comedy|Drama|Romance,1998,6,88
2630,Besieged (a.k.a. L' Assedio),Drama,1997,2,73
2631,Frogs for Snakes,Comedy|Film-Noir|Thriller,1997,4,72
2673,Eternity and a Day (Mia aoniotita kai mia mera),Drama,1997,8,61
2678,Desert Blue,Drama,1997,6,61
2681,Free Enterprise,Comedy|Romance|Sci-Fi,1997,9,71
2686,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998,6,73
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998,10,79
2692,Run Lola Run (Lola rennt),Action|Crime,1998,6,65
2696,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998,7,84
2708,"Autumn Tale, An (Conte d'automne)",Romance,1998,10,76
2715,"Velocity of Gary, The",Comedy|Romance,1998,3,50
2766,"Adventures of Sebastian Cole, The",Comedy|Drama,1997,2,65
2767,Illuminata,Comedy,1998,5,90
2775,Head On,Drama,1998,4,73
2837,Bedrooms & Hallways,Comedy|Romance,1998,7,58
2839,West Beirut (West Beyrouth),Drama,1997,8,86
2843,"Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1997,5,59
2884,Dog Park,Comedy|Romance,1997,5,74
2892,New Rose Hotel,Action|Drama,1998,5,67
2930,Return with Honor,Documentary,1997,9,83
3003,Train of Life (Train de vie),Comedy|Drama|Romance|War,1997,1,82
3008,Last Night,Drama|Sci-Fi,1998,2,97
3054,Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi,1997,4,81
3057,Where's Marlowe?,Comedy,1998,6,62
3077,42 Up,Documentary,1998,2,78
3188,"Life and Times of Hank Greenberg, The",Documentary,1997,9,54
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",Drama,1998,3,66
3281,"Brandon Teena Story, The",Documentary,1998,6,57
3569,"Idiots, The (Idioterne)",Comedy|Drama,1997,2,63
3609,Regret to Inform,Documentary,1997,10,73
3665,Curse of the Puppet Master (Puppet Master 6: The Curse),Horror|Sci-Fi|Thriller,1998,5,98
3783,Croupier,Crime|Drama,1997,4,86
3839,Phantasm IV: Oblivion,Horror,1997,10,58
4445,T-Rex: Back to the Cretaceous,Adventure|Documentary|IMAX,1998,2,85
4454,More,Animation|Drama|Sci-Fi|IMAX,1997,3,75
6242,Ringu (Ring),Horror|Mystery|Thriller,1997,5,80
7034,Show Me Love (Fucking Åmål),Drama|Romance,1997,10,67
7625,Girl,Drama,1997,5,84
7649,Babylon 5: In the Beginning,Adventure|Sci-Fi,1997,10,82
7738,That's The Way I Like It (a.k.a. Forever Fever),Comedy|Drama|Romance,1997,2,97
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,1998,3,56
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,1997,1,55
7915,Samurai Fiction (SF: Episode One),Action|Adventure|Comedy,1998,9,62
8157,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1997,10,78
8604,Taxi,Action|Comedy,1998,1,71
8629,"Book of Life, The",Comedy|Fantasy,1997,3,67
26999,"Lion King II: Simba's Pride, The",Adventure|Animation|Children|Musical|Romance,1998,1,59
27002,From the Earth to the Moon,Action|Documentary|Drama|Thriller,1997,4,85
27005,"Interview, The",Crime|Drama|Mystery|Thriller,1998,8,83
27020,Gia,Drama|Romance,1998,4,88
27022,Thursday,Action|Crime|Thriller,1997,3,52
27032,Who Am I? (Wo shi shei),Action|Adventure|Comedy|Sci-Fi|Thriller,1997,8,93
27075,Addams Family Reunion,Children|Comedy|Fantasy,1997,6,92
27186,Kirikou and the Sorceress (Kirikou et la sorcière),Adventure|Animation|Children|Fantasy,1998,8,79
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time',Comedy|Documentary,1997,7,100
43351,"Temptations, The",Drama|Musical,1997,5,93
45172,23 (23 - Nichts ist so wie es scheint),Drama|Thriller,1998,1,94
71810,Legionnaire,Action|Adventure|Drama|War,1998,3,55
108979,Cowboy Bebop,Action|Adventure|Animation|Crime|Sci-Fi,1998,5,71
130522,The Brave Little Toaster Goes to Mars,Animation|Children,1997,9,81
139620,Everything's Gonna Be Great,Adventure|Children|Comedy|Drama,1998,6,67
2436,Tea with Mussolini,Comedy|Drama|War,1998,3,56
2445,At First Sight,Drama,1999,6,73
2446,In Dreams,Horror|Thriller,1998,1,94
2447,Varsity Blues,Comedy|Drama,1999,9,63
2448,Virus,Horror|Sci-Fi,1999,9,58
2479,Gloria,Drama|Thriller,1998,5,67
2485,She's All That,Comedy|Romance,1999,5,51
2490,Payback,Action|Thriller,1998,8,69
2491,Simply Irresistible,Comedy|Romance,1999,3,87
2496,Blast from the Past,Comedy|Romance,1998,1,72
2497,Message in a Bottle,Romance,1999,8,53
2498,My Favorite Martian,Comedy|Sci-Fi,1999,7,54
2500,Jawbreaker,Comedy,1998,8,73
2501,October Sky,Drama,1999,9,92
2502,Office Space,Comedy|Crime,1999,3,59
2504,200 Cigarettes,Comedy|Drama,1999,10,83
2505,8MM,Drama|Mystery|Thriller,1999,7,73
2506,"Other Sister, The",Comedy|Drama|Romance,1999,7,71
2507,Breakfast of Champions,Comedy|Sci-Fi,1999,9,76
2539,Analyze This,Comedy,1998,1,97
2540,"Corruptor, The",Action|Crime|Drama|Thriller,1999,9,96
2541,Cruel Intentions,Drama,1998,3,59
2546,"Deep End of the Ocean, The",Drama,1998,5,51
2548,"Rage: Carrie 2, The",Horror,1998,1,91
2549,Wing Commander,Action|Sci-Fi,1999,7,63
2555,Baby Geniuses,Comedy,1999,5,77
2558,Forces of Nature,Comedy|Romance,1998,8,91
2559,"King and I, The",Animation|Children,1999,10,85
2560,Ravenous,Horror|Thriller,1998,5,71
2561,True Crime,Crime|Thriller,1998,4,77
2566,Doug's 1st Movie,Animation|Children,1998,3,94
2567,EDtv,Comedy,1998,2,91
2568,"Mod Squad, The",Action|Crime,1998,3,68
2570,"Walk on the Moon, A",Drama|Romance,1998,2,66
2571,"Matrix, The",Action|Sci-Fi|Thriller,1998,2,55
2572,10 Things I Hate About You,Comedy|Romance,1999,3,94
2574,"Out-of-Towners, The",Comedy,1998,2,85
2580,Go,Comedy|Crime,1999,4,96
2581,Never Been Kissed,Comedy|Romance,1998,2,51
2583,Cookie's Fortune,Comedy|Drama,1998,4,87
2586,Goodbye Lover,Comedy|Crime|Thriller,1998,4,98
2587,Life,Comedy|Crime|Drama,1998,10,91
2589,Friends & Lovers,Comedy|Drama|Romance,1998,8,63
2597,Lost & Found,Comedy|Romance,1999,7,97
2598,Pushing Tin,Comedy,1999,10,57
2599,Election,Comedy,1999,3,69
2600,eXistenZ,Action|Sci-Fi|Thriller,1998,1,89
2605,Entrapment,Crime|Thriller,1999,2,54
2606,Idle Hands,Comedy|Horror,1999,8,78
2610,Three Seasons,Drama,1999,3,66
2611,"Winslow Boy, The",Drama,1999,10,58
2617,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1998,8,99
2622,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,1999,4,63
2627,Endurance,Documentary|Drama,1998,8,79
2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999,8,92
2629,"Love Letter, The",Comedy|Romance,1999,2,80
2671,Notting Hill,Comedy|Romance,1998,5,52
2672,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1998,1,81
2674,"Loss of Sexual Innocence, The",Drama|Fantasy,1998,7,71
2676,Instinct,Drama|Thriller,1998,8,91
2677,Buena Vista Social Club,Documentary|Musical,1999,2,96
2682,Limbo,Drama,1998,9,54
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1998,4,91
2687,Tarzan,Adventure|Animation|Children|Drama,1999,1,97
2688,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999,3,97
2689,Get Bruce,Documentary,1999,6,92
2690,"Ideal Husband, An",Comedy|Romance,1999,6,94
2694,Big Daddy,Comedy,1999,1,52
2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,1999,9,59
2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,1998,9,77
2702,Summer of Sam,Drama,1998,8,66
2706,American Pie,Comedy|Romance,1998,1,74
2707,Arlington Road,Thriller,1998,6,96
2709,Muppets From Space,Children|Comedy,1999,4,61
2710,"Blair Witch Project, The",Drama|Horror|Thriller,1998,9,71
2712,Eyes Wide Shut,Drama|Mystery|Thriller,1998,7,75
